id_persona,edad,genero,estado_civil,nivel_educativo_ingreso,tiene_hijos,num_hijos,contexto,fecha_registro
2350,33,Masculino,Soltero,Primaria,True,3,Penitenciario,2026-09-03
2351,50,Masculino,Soltero,Secundaria,True,4,Penitenciario,2026-09-03
2352,45,Masculino,Viudo,Primaria,False,0,Penitenciario,2026-09-03
2353,46,Masculino,Soltero,Secundaria,True,2,Penitenciario,2026-09-03
2354,21,Masculino,Casado,Secundaria,True,4,Penitenciario,2026-09-03
2355,52,Masculino,Soltero,Secundaria,True,1,Penitenciario,2026-09-03
2356,41,Masculino,Soltero,Secundaria,True,2,Penitenciario,2026-09-03
2357,33,Masculino,Casado,Secundaria,True,3,Penitenciario,2026-09-03
2358,39,Masculino,Soltero,Secundaria,True,2,Penitenciario,2026-09-03
2359,18,Masculino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
2360,42,Masculino,Soltero,Secundaria,True,4,Penitenciario,2026-09-03
2361,25,Femenino,Divorciado,Técnico,False,0,Penitenciario,2026-09-03
2362,21,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
2363,19,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
2364,51,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
2365,30,Femenino,Divorciado,Secundaria,False,0,Penitenciario,2026-09-03
2366,56,Femenino,Casado,Secundaria,True,2,Penitenciario,2026-09-03
2367,31,Masculino,Casado,Primaria,False,0,Penitenciario,2026-09-03
2368,18,Masculino,Soltero,Secundaria,True,6,Penitenciario,2026-09-03
2369,24,Masculino,Soltero,Sin escolaridad,True,2,Penitenciario,2026-09-03
2370,52,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
2371,36,Femenino,Soltero,Primaria,True,1,Penitenciario,2026-09-03
2372,31,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
2373,39,Masculino,Viudo,Superior,False,0,Penitenciario,2026-09-03
2374,44,Femenino,Casado,Secundaria,True,1,Penitenciario,2026-09-03
2375,51,Femenino,Soltero,Secundaria,True,4,Penitenciario,2026-09-03
2376,55,Masculino,Soltero,Secundaria,True,1,Penitenciario,2026-09-03
2377,33,Masculino,Casado,Superior,False,0,Penitenciario,2026-09-03
2378,22,Masculino,Soltero,Secundaria,True,6,Penitenciario,2026-09-03
2379,33,Femenino,Soltero,Primaria,True,1,Penitenciario,2026-09-03
2380,41,Femenino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
2381,26,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
2382,26,Masculino,Casado,Sin escolaridad,False,0,Penitenciario,2026-09-03
2383,42,Femenino,Soltero,Primaria,True,1,Penitenciario,2026-09-03
2384,37,Masculino,Soltero,Técnico,True,2,Penitenciario,2026-09-03
2385,38,Masculino,Soltero,Técnico,True,3,Penitenciario,2026-09-03
2386,28,Femenino,Casado,Secundaria,True,5,Penitenciario,2026-09-03
2387,35,Masculino,Soltero,Superior,True,2,Penitenciario,2026-09-03
2388,26,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
2389,48,Femenino,Divorciado,Sin escolaridad,True,4,Penitenciario,2026-09-03
2390,50,Femenino,Viudo,Primaria,True,4,Penitenciario,2026-09-03
2391,18,Masculino,Viudo,Sin escolaridad,False,0,Penitenciario,2026-09-03
2392,26,Masculino,Casado,Primaria,True,2,Penitenciario,2026-09-03
2393,20,Masculino,Soltero,Primaria,True,1,Penitenciario,2026-09-03
2394,30,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
2395,36,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
2396,20,Femenino,Soltero,Técnico,True,2,Penitenciario,2026-09-03
2397,26,Masculino,Viudo,Secundaria,True,4,Penitenciario,2026-09-03
2398,25,Masculino,Casado,Técnico,True,1,Penitenciario,2026-09-03
2399,40,Masculino,Casado,Secundaria,True,1,Penitenciario,2026-09-03
2400,38,Femenino,Soltero,Técnico,False,0,Penitenciario,2026-09-03
2401,29,Masculino,Divorciado,Secundaria,False,0,Penitenciario,2026-09-03
2402,40,Masculino,Casado,Primaria,False,0,Penitenciario,2026-09-03
2403,31,Masculino,Soltero,Técnico,True,2,Penitenciario,2026-09-03
2404,34,Masculino,Divorciado,Secundaria,False,0,Penitenciario,2026-09-03
2405,58,Masculino,Soltero,Secundaria,True,4,Penitenciario,2026-09-03
2406,54,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
2407,22,Masculino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
2408,47,Masculino,Casado,Superior,False,0,Penitenciario,2026-09-03
2409,47,Masculino,Soltero,Sin escolaridad,True,3,Penitenciario,2026-09-03
2410,24,Masculino,Soltero,Técnico,True,2,Penitenciario,2026-09-03
2411,47,Masculino,Viudo,Sin escolaridad,False,0,Penitenciario,2026-09-03
2412,56,Masculino,Casado,Secundaria,True,1,Penitenciario,2026-09-03
2413,24,Masculino,Casado,Primaria,True,1,Penitenciario,2026-09-03
2414,26,Masculino,Soltero,Secundaria,True,3,Penitenciario,2026-09-03
2415,50,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
2416,41,Masculino,Soltero,Secundaria,True,3,Penitenciario,2026-09-03
2417,44,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
2418,42,Masculino,Soltero,Primaria,True,2,Penitenciario,2026-09-03
2419,42,Femenino,Soltero,Secundaria,True,2,Penitenciario,2026-09-03
2420,22,Femenino,Soltero,Primaria,True,1,Penitenciario,2026-09-03
2421,50,Masculino,Soltero,Primaria,True,3,Penitenciario,2026-09-03
2422,52,Masculino,Casado,Primaria,True,2,Penitenciario,2026-09-03
2423,35,Masculino,Soltero,Secundaria,True,1,Penitenciario,2026-09-03
2424,37,Masculino,Soltero,Secundaria,True,2,Penitenciario,2026-09-03
2425,19,Masculino,Soltero,Sin escolaridad,False,0,Penitenciario,2026-09-03
2426,44,Masculino,Soltero,Primaria,True,4,Penitenciario,2026-09-03
2427,44,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
2428,37,Femenino,Viudo,Primaria,True,4,Penitenciario,2026-09-03
2429,51,Masculino,Casado,Técnico,True,5,Penitenciario,2026-09-03
2430,33,Femenino,Soltero,Secundaria,True,1,Penitenciario,2026-09-03
2431,44,Femenino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
2432,25,Masculino,Soltero,Primaria,True,2,Penitenciario,2026-09-03
2433,37,Masculino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
2434,35,Masculino,Soltero,Secundaria,True,3,Penitenciario,2026-09-03
2435,40,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
2436,33,Masculino,Casado,Secundaria,True,4,Penitenciario,2026-09-03
2437,36,Masculino,Casado,Secundaria,True,5,Penitenciario,2026-09-03
2438,47,Masculino,Casado,Secundaria,True,4,Penitenciario,2026-09-03
2439,32,Femenino,Divorciado,Primaria,True,3,Penitenciario,2026-09-03
2440,18,Masculino,Divorciado,Secundaria,False,0,Penitenciario,2026-09-03
2441,58,Femenino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
2442,54,Masculino,Soltero,Secundaria,True,7,Penitenciario,2026-09-03
2443,22,Femenino,Casado,Secundaria,True,3,Penitenciario,2026-09-03
2444,46,Masculino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
2445,31,Masculino,Viudo,Secundaria,False,0,Penitenciario,2026-09-03
2446,41,Femenino,Soltero,Primaria,True,4,Penitenciario,2026-09-03
2447,41,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
2448,35,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
2449,28,Masculino,Soltero,Técnico,True,2,Penitenciario,2026-09-03
2450,29,Masculino,Soltero,Secundaria,True,2,Penitenciario,2026-09-03
2451,27,Masculino,Casado,Primaria,False,0,Penitenciario,2026-09-03
2452,28,Femenino,Soltero,Técnico,True,4,Penitenciario,2026-09-03
2453,37,Masculino,Casado,Superior,False,0,Penitenciario,2026-09-03
2454,29,Masculino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
2455,46,Femenino,Soltero,Secundaria,True,2,Penitenciario,2026-09-03
2456,55,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
2457,31,Masculino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
2458,40,Femenino,Casado,Superior,False,0,Penitenciario,2026-09-03
2459,43,Masculino,Divorciado,Primaria,False,0,Penitenciario,2026-09-03
2460,43,Masculino,Divorciado,Secundaria,True,3,Penitenciario,2026-09-03
2461,38,Masculino,Viudo,Secundaria,True,3,Penitenciario,2026-09-03
2462,46,Masculino,Soltero,Técnico,False,0,Penitenciario,2026-09-03
2463,43,Masculino,Divorciado,Técnico,True,3,Penitenciario,2026-09-03
2464,23,Masculino,Casado,Superior,True,6,Penitenciario,2026-09-03
2465,48,Femenino,Divorciado,Secundaria,True,2,Penitenciario,2026-09-03
2466,48,Masculino,Soltero,Secundaria,True,1,Penitenciario,2026-09-03
2467,28,Masculino,Viudo,Secundaria,False,0,Penitenciario,2026-09-03
2468,38,Femenino,Soltero,Secundaria,True,3,Penitenciario,2026-09-03
2469,46,Masculino,Casado,Primaria,False,0,Penitenciario,2026-09-03
2470,35,Femenino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
2471,50,Masculino,Soltero,Superior,False,0,Penitenciario,2026-09-03
2472,66,Femenino,Soltero,Primaria,True,3,Penitenciario,2026-09-03
2473,28,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
2474,21,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
2475,41,Masculino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
2476,46,Masculino,Soltero,Superior,True,2,Penitenciario,2026-09-03
2477,35,Femenino,Soltero,Primaria,True,7,Penitenciario,2026-09-03
2478,55,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
2479,21,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
2480,46,Femenino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
2481,30,Masculino,Soltero,Primaria,True,4,Penitenciario,2026-09-03
2482,58,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
2483,61,Masculino,Casado,Primaria,True,3,Penitenciario,2026-09-03
2484,28,Masculino,Soltero,Primaria,True,4,Penitenciario,2026-09-03
2485,31,Masculino,Soltero,Superior,True,2,Penitenciario,2026-09-03
2486,48,Femenino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
2487,33,Masculino,Viudo,Secundaria,True,3,Penitenciario,2026-09-03
2488,37,Masculino,Soltero,Técnico,False,0,Penitenciario,2026-09-03
2489,38,Femenino,Soltero,Secundaria,True,4,Penitenciario,2026-09-03
2490,18,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
2491,37,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
2492,29,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
2493,32,Masculino,Soltero,Técnico,True,4,Penitenciario,2026-09-03
2494,55,Masculino,Soltero,Secundaria,True,4,Penitenciario,2026-09-03
2495,22,Masculino,Soltero,Técnico,False,0,Penitenciario,2026-09-03
2496,47,Masculino,Soltero,Secundaria,True,1,Penitenciario,2026-09-03
2497,34,Femenino,Casado,Primaria,True,3,Penitenciario,2026-09-03
2498,34,Masculino,Viudo,Técnico,False,0,Penitenciario,2026-09-03
2499,47,Femenino,Soltero,Secundaria,True,4,Penitenciario,2026-09-03
2500,42,Masculino,Casado,Técnico,True,2,Penitenciario,2026-09-03
2501,44,Masculino,Viudo,Sin escolaridad,True,3,Penitenciario,2026-09-03
2502,49,Masculino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
2503,34,Femenino,Soltero,Técnico,False,0,Penitenciario,2026-09-03
2504,30,Masculino,Casado,Primaria,True,2,Penitenciario,2026-09-03
2505,24,Masculino,Soltero,Técnico,True,3,Penitenciario,2026-09-03
2506,28,Femenino,Soltero,Superior,True,3,Penitenciario,2026-09-03
2507,73,Masculino,Soltero,Técnico,True,4,Penitenciario,2026-09-03
2508,52,Femenino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
2509,21,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
2510,22,Femenino,Soltero,Técnico,True,2,Penitenciario,2026-09-03
2511,43,Femenino,Casado,Secundaria,True,2,Penitenciario,2026-09-03
2512,44,Masculino,Soltero,Secundaria,True,1,Penitenciario,2026-09-03
2513,44,Masculino,Soltero,Superior,True,3,Penitenciario,2026-09-03
2514,34,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
2515,36,Femenino,Soltero,Superior,True,3,Penitenciario,2026-09-03
2516,41,Masculino,Soltero,Primaria,True,1,Penitenciario,2026-09-03
2517,39,Masculino,Viudo,Primaria,True,1,Penitenciario,2026-09-03
2518,18,Masculino,Soltero,Secundaria,True,1,Penitenciario,2026-09-03
2519,35,Masculino,Soltero,Secundaria,True,4,Penitenciario,2026-09-03
2520,27,Masculino,Divorciado,Secundaria,False,0,Penitenciario,2026-09-03
2521,40,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
2522,73,Masculino,Divorciado,Superior,True,6,Penitenciario,2026-09-03
2523,42,Masculino,Soltero,Primaria,True,3,Penitenciario,2026-09-03
2524,34,Masculino,Soltero,Secundaria,True,5,Penitenciario,2026-09-03
2525,49,Masculino,Soltero,Primaria,True,3,Penitenciario,2026-09-03
2526,43,Femenino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
2527,43,Femenino,Soltero,Primaria,True,2,Penitenciario,2026-09-03
2528,45,Masculino,Divorciado,Primaria,True,2,Penitenciario,2026-09-03
2529,62,Masculino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
2530,24,Masculino,Casado,Primaria,False,0,Penitenciario,2026-09-03
2531,43,Masculino,Casado,Primaria,True,3,Penitenciario,2026-09-03
2532,26,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
2533,44,Masculino,Casado,Primaria,False,0,Penitenciario,2026-09-03
2534,26,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
2535,32,Femenino,Casado,Sin escolaridad,True,2,Penitenciario,2026-09-03
2536,34,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
2537,49,Masculino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
2538,49,Masculino,Divorciado,Primaria,True,2,Penitenciario,2026-09-03
2539,23,Femenino,Soltero,Técnico,False,0,Penitenciario,2026-09-03
2540,38,Masculino,Soltero,Técnico,False,0,Penitenciario,2026-09-03
2541,29,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
2542,22,Masculino,Soltero,Superior,False,0,Penitenciario,2026-09-03
2543,35,Masculino,Casado,Primaria,True,3,Penitenciario,2026-09-03
2544,34,Masculino,Viudo,Primaria,False,0,Penitenciario,2026-09-03
2545,67,Masculino,Soltero,Sin escolaridad,True,4,Penitenciario,2026-09-03
2546,43,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
2547,21,Masculino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
2548,31,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
2549,50,Femenino,Soltero,Secundaria,True,3,Penitenciario,2026-09-03
2550,63,Masculino,Divorciado,Secundaria,True,3,Penitenciario,2026-09-03
2551,18,Femenino,Casado,Secundaria,True,2,Penitenciario,2026-09-03
2552,18,Masculino,Soltero,Secundaria,True,3,Penitenciario,2026-09-03
2553,60,Masculino,Soltero,Técnico,False,0,Penitenciario,2026-09-03
2554,42,Masculino,Casado,Primaria,True,1,Penitenciario,2026-09-03
2555,27,Masculino,Casado,Primaria,True,3,Penitenciario,2026-09-03
2556,44,Femenino,Casado,Secundaria,True,7,Penitenciario,2026-09-03
2557,18,Femenino,Soltero,Secundaria,True,1,Penitenciario,2026-09-03
2558,38,Masculino,Divorciado,Secundaria,True,2,Penitenciario,2026-09-03
2559,41,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
2560,49,Masculino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
2561,25,Masculino,Soltero,Secundaria,True,3,Penitenciario,2026-09-03
2562,39,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
2563,26,Masculino,Viudo,Primaria,True,3,Penitenciario,2026-09-03
2564,41,Femenino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
2565,27,Masculino,Soltero,Secundaria,True,2,Penitenciario,2026-09-03
2566,33,Femenino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
2567,26,Femenino,Casado,Técnico,True,7,Penitenciario,2026-09-03
2568,45,Femenino,Casado,Secundaria,True,1,Penitenciario,2026-09-03
2569,48,Masculino,Soltero,Sin escolaridad,False,0,Penitenciario,2026-09-03
2570,35,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
2571,38,Masculino,Divorciado,Secundaria,False,0,Penitenciario,2026-09-03
2572,20,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
2573,34,Masculino,Divorciado,Secundaria,False,0,Penitenciario,2026-09-03
2574,37,Femenino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
2575,69,Femenino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
2576,24,Femenino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
2577,55,Femenino,Soltero,Superior,True,2,Penitenciario,2026-09-03
2578,49,Masculino,Divorciado,Secundaria,False,0,Penitenciario,2026-09-03
2579,41,Masculino,Soltero,Secundaria,True,2,Penitenciario,2026-09-03
2580,59,Masculino,Casado,Secundaria,True,4,Penitenciario,2026-09-03
2581,42,Masculino,Casado,Secundaria,True,2,Penitenciario,2026-09-03
2582,42,Femenino,Casado,Secundaria,True,5,Penitenciario,2026-09-03
2583,37,Masculino,Divorciado,Secundaria,True,2,Penitenciario,2026-09-03
2584,52,Masculino,Soltero,Superior,False,0,Penitenciario,2026-09-03
2585,51,Masculino,Soltero,Secundaria,True,3,Penitenciario,2026-09-03
2586,30,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
2587,22,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
2588,35,Femenino,Soltero,Sin escolaridad,False,0,Penitenciario,2026-09-03
2589,28,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
2590,37,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
2591,52,Masculino,Soltero,Secundaria,True,2,Penitenciario,2026-09-03
2592,32,Masculino,Soltero,Secundaria,True,1,Penitenciario,2026-09-03
2593,37,Masculino,Casado,Sin escolaridad,False,0,Penitenciario,2026-09-03
2594,38,Femenino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
2595,48,Masculino,Soltero,Secundaria,True,4,Penitenciario,2026-09-03
2596,18,Masculino,Divorciado,Técnico,True,2,Penitenciario,2026-09-03
2597,30,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
2598,40,Masculino,Viudo,Secundaria,True,4,Penitenciario,2026-09-03
2599,52,Masculino,Casado,Primaria,False,0,Penitenciario,2026-09-03
2600,32,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
2601,18,Masculino,Casado,Secundaria,True,3,Penitenciario,2026-09-03
2602,45,Femenino,Casado,Técnico,True,4,Penitenciario,2026-09-03
2603,30,Masculino,Soltero,Sin escolaridad,False,0,Penitenciario,2026-09-03
2604,23,Masculino,Divorciado,Secundaria,True,3,Penitenciario,2026-09-03
2605,30,Masculino,Soltero,Secundaria,True,3,Penitenciario,2026-09-03
2606,35,Masculino,Soltero,Primaria,True,1,Penitenciario,2026-09-03
2607,30,Femenino,Soltero,Secundaria,True,3,Penitenciario,2026-09-03
2608,18,Femenino,Soltero,Técnico,True,5,Penitenciario,2026-09-03
2609,48,Masculino,Soltero,Secundaria,True,3,Penitenciario,2026-09-03
2610,53,Femenino,Divorciado,Superior,False,0,Penitenciario,2026-09-03
2611,45,Femenino,Soltero,Primaria,True,2,Penitenciario,2026-09-03
2612,24,Femenino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
2613,35,Masculino,Soltero,Secundaria,True,4,Penitenciario,2026-09-03
2614,37,Masculino,Divorciado,Secundaria,False,0,Penitenciario,2026-09-03
2615,45,Masculino,Viudo,Superior,False,0,Penitenciario,2026-09-03
2616,46,Femenino,Casado,Primaria,False,0,Penitenciario,2026-09-03
2617,29,Masculino,Viudo,Técnico,True,4,Penitenciario,2026-09-03
2618,38,Masculino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
2619,43,Masculino,Viudo,Primaria,False,0,Penitenciario,2026-09-03
2620,55,Masculino,Casado,Técnico,True,3,Penitenciario,2026-09-03
2621,46,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
2622,47,Femenino,Soltero,Secundaria,True,3,Penitenciario,2026-09-03
2623,39,Masculino,Casado,Secundaria,True,3,Penitenciario,2026-09-03
2624,54,Femenino,Soltero,Técnico,True,4,Penitenciario,2026-09-03
2625,42,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
2626,27,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
2627,54,Masculino,Divorciado,Secundaria,False,0,Penitenciario,2026-09-03
2628,46,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
2629,32,Masculino,Casado,Secundaria,True,3,Penitenciario,2026-09-03
2630,32,Masculino,Casado,Primaria,False,0,Penitenciario,2026-09-03
2631,41,Masculino,Viudo,Sin escolaridad,False,0,Penitenciario,2026-09-03
2632,43,Femenino,Divorciado,Primaria,True,2,Penitenciario,2026-09-03
2633,40,Masculino,Casado,Secundaria,True,2,Penitenciario,2026-09-03
2634,41,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
2635,58,Masculino,Soltero,Secundaria,True,3,Penitenciario,2026-09-03
2636,50,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
2637,40,Masculino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
2638,49,Masculino,Divorciado,Secundaria,False,0,Penitenciario,2026-09-03
2639,25,Masculino,Casado,Secundaria,True,4,Penitenciario,2026-09-03
2640,42,Masculino,Soltero,Técnico,True,2,Penitenciario,2026-09-03
2641,59,Masculino,Soltero,Secundaria,True,3,Penitenciario,2026-09-03
2642,35,Femenino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
2643,27,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
2644,30,Masculino,Soltero,Sin escolaridad,False,0,Penitenciario,2026-09-03
2645,24,Femenino,Soltero,Técnico,True,4,Penitenciario,2026-09-03
2646,28,Masculino,Casado,Secundaria,True,1,Penitenciario,2026-09-03
2647,33,Masculino,Soltero,Primaria,True,5,Penitenciario,2026-09-03
2648,21,Masculino,Soltero,Secundaria,True,2,Penitenciario,2026-09-03
2649,38,Masculino,Viudo,Secundaria,False,0,Penitenciario,2026-09-03
2650,48,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
2651,27,Masculino,Soltero,Técnico,False,0,Penitenciario,2026-09-03
2652,56,Femenino,Soltero,Primaria,True,2,Penitenciario,2026-09-03
2653,44,Femenino,Soltero,Secundaria,True,2,Penitenciario,2026-09-03
2654,50,Masculino,Soltero,Primaria,True,3,Penitenciario,2026-09-03
2655,30,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
2656,48,Masculino,Soltero,Sin escolaridad,False,0,Penitenciario,2026-09-03
2657,24,Masculino,Soltero,Técnico,True,1,Penitenciario,2026-09-03
2658,48,Masculino,Soltero,Secundaria,True,1,Penitenciario,2026-09-03
2659,40,Masculino,Divorciado,Secundaria,False,0,Penitenciario,2026-09-03
2660,44,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
2661,23,Masculino,Divorciado,Primaria,True,3,Penitenciario,2026-09-03
2662,27,Femenino,Soltero,Primaria,True,3,Penitenciario,2026-09-03
2663,45,Masculino,Soltero,Secundaria,True,3,Penitenciario,2026-09-03
2664,26,Femenino,Casado,Secundaria,True,3,Penitenciario,2026-09-03
2665,43,Femenino,Soltero,Secundaria,True,3,Penitenciario,2026-09-03
2666,21,Masculino,Soltero,Primaria,True,2,Penitenciario,2026-09-03
2667,48,Femenino,Casado,Primaria,True,3,Penitenciario,2026-09-03
2668,23,Masculino,Soltero,Primaria,True,4,Penitenciario,2026-09-03
2669,44,Masculino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
2670,45,Masculino,Divorciado,Secundaria,False,0,Penitenciario,2026-09-03
2671,29,Masculino,Soltero,Secundaria,True,3,Penitenciario,2026-09-03
2672,44,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
2673,41,Masculino,Soltero,Primaria,True,6,Penitenciario,2026-09-03
2674,31,Masculino,Viudo,Primaria,True,3,Penitenciario,2026-09-03
2675,25,Masculino,Casado,Secundaria,False,0,Penitenciario,2026-09-03
2676,18,Masculino,Divorciado,Secundaria,False,0,Penitenciario,2026-09-03
2677,42,Masculino,Soltero,Secundaria,True,2,Penitenciario,2026-09-03
2678,19,Masculino,Casado,Primaria,True,5,Penitenciario,2026-09-03
2679,39,Masculino,Soltero,Sin escolaridad,False,0,Penitenciario,2026-09-03
2680,34,Masculino,Soltero,Primaria,True,5,Penitenciario,2026-09-03
2681,46,Masculino,Divorciado,Sin escolaridad,False,0,Penitenciario,2026-09-03
2682,34,Femenino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
2683,34,Masculino,Viudo,Secundaria,True,3,Penitenciario,2026-09-03
2684,46,Masculino,Soltero,Primaria,True,2,Penitenciario,2026-09-03
2685,42,Masculino,Casado,Primaria,False,0,Penitenciario,2026-09-03
2686,41,Femenino,Soltero,Técnico,True,4,Penitenciario,2026-09-03
2687,43,Masculino,Soltero,Secundaria,True,4,Penitenciario,2026-09-03
2688,19,Masculino,Soltero,Técnico,False,0,Penitenciario,2026-09-03
2689,47,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
2690,45,Masculino,Soltero,Secundaria,True,1,Penitenciario,2026-09-03
2691,25,Masculino,Casado,Primaria,False,0,Penitenciario,2026-09-03
2692,35,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
2693,37,Femenino,Soltero,Primaria,True,4,Penitenciario,2026-09-03
2694,36,Masculino,Soltero,Sin escolaridad,True,2,Penitenciario,2026-09-03
2695,42,Masculino,Soltero,Técnico,False,0,Penitenciario,2026-09-03
2696,55,Femenino,Casado,Secundaria,True,4,Penitenciario,2026-09-03
2697,50,Masculino,Divorciado,Técnico,True,2,Penitenciario,2026-09-03
2698,22,Femenino,Soltero,Primaria,True,4,Penitenciario,2026-09-03
2699,45,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
2700,53,Femenino,Casado,Secundaria,True,3,Penitenciario,2026-09-03
2701,42,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
2702,51,Femenino,Soltero,Secundaria,True,2,Penitenciario,2026-09-03
2703,62,Femenino,Soltero,Técnico,True,5,Penitenciario,2026-09-03
2704,50,Masculino,Soltero,Sin escolaridad,False,0,Penitenciario,2026-09-03
2705,40,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
2706,50,Masculino,Soltero,Primaria,False,0,Penitenciario,2026-09-03
2707,39,Femenino,Casado,Primaria,False,0,Penitenciario,2026-09-03
2708,38,Masculino,Soltero,Secundaria,False,0,Penitenciario,2026-09-03
2709,33,Masculino,Soltero,Secundaria,True,2,Penitenciario,2026-09-03
2710,56,Masculino,Soltero,Primaria,True,1,Penitenciario,2026-09-03
